UID,Name,NationID,Born,Age,Height,Weight,PositionsDesc
164386,Stefaan Sardelic,1435,09-04-1989,27,186,0,GK 
164387,Diogo Ferreira,1435,05-10-1989,26,179,79,D/M RC
164388,Petar Franjic,1435,07-04-1992,24,184,78,D C
164389,Brad Norton,1435,11-01-1991,25,183,74,D L
164390,Craig Sweeney,1435,26-07-1990,25,171,0,M C
164391,Matthew Demo,1435,15-08-1991,24,173,0,S 
164392,David Stirton,1435,20-08-1991,24,183,74,S L
164393,Tedros Yabio,1435,14-12-1992,23,172,0,M/AM/S C
164394,Simon Tolli,1435,12-01-1991,25,177,0,AM/S L
167760,Lee Angol,765,04-08-1994,21,188,72,S 
18077456,Joshua Tanner,1435,17-01-1994,22,169,0,D/WB LC
18087471,Clinton Olagunju,765,28-06-1986,30,187,79,S C
18090373,Adam Burnaby-Atkins,765,03-02-1997,19,179,0,M RC
18091084,Yoon Taek Lim,135,01-08-1994,21,172,0,AM/S RLC
18091085,Chan-Gil Park,135,19-01-1996,20,177,0,D/WB L
18102950,Jae-Gun Lee,135,22-02-1997,19,185,79,S 
18102951,Jang Won Oh,135,13-03-1998,18,171,69,M/AM L
18102952,Seung Jun Ha,135,06-04-1998,18,177,69,M/AM L
19007716,Kwon Jun,135,12-10-1987,28,187,78,D/DM/M C
19024033,Lee Jong-Hyun,135,08-01-1987,29,175,0,M/AM C
19041882,Hyun-Yoon Jeong,135,12-07-1991,24,184,75,D C
19041942,Shin Dong-Hyuk,135,17-07-1987,28,176,70,AM/S L
20015321,La'Vere Corbin-Ong,765,22-04-1991,25,183,70,D/WB L
20015902,Xavier Forsberg,1435,26-03-1989,27,191,87,D C
20016242,Luke Mulholland,765,07-08-1988,27,176,69,M/AM RC
20016246,Paul Nicholson,765,10-08-1986,29,178,73,DM/M C
20016671,Nick Kontos,1435,26-06-1991,25,191,0,D C
20016672,Johnny Kontos,1435,26-06-1991,25,182,0,S 
20016675,Keegan Ziada,1435,06-03-1988,28,168,64,AM RC
20028815,Yahaya Musa,1435,20-12-1986,29,176,75,D L
20031850,Onua Obasi,765,24-09-1988,27,194,84,D/WB L
20031856,Paul Wyatt,765,29-12-1989,26,183,83,AM/S C
20031882,Harrison Delbridge,1435,15-03-1992,24,194,93,D C
20032515,William Heaney,765,06-06-1990,26,178,71,M C
20032617,Seung-Ju Kim,135,31-12-1995,20,173,69,DM/M C
2003269,Gareth Ainsworth,765,10-05-1973,43,178,79,M/AM R
2003328,Paul Arnison,765,18-09-1977,38,178,75,D/WB R
2003439,Stuart Beavon,765,05-05-1984,32,171,69,S 
20034935,Jordan Roberts,765,02-01-1993,23,188,80,S 
2003598,Michael Brown,765,25-01-1977,39,176,78,DM/M C
2003608,Wayne Brown,765,14-01-1977,39,186,0,GK 
2003610,Wes Brown,765,13-10-1979,36,185,77,D RC
2003826,Nathan McDonald,765,30-10-1989,26,181,81,S 
2003913,Chris Day,765,28-07-1975,40,191,86,GK 
20040219,Jordan Rideout,765,26-02-1993,23,181,78,S 
20041447,Lewis Hilton,765,22-10-1993,22,173,66,M C
20041847,Jong-Hyun Son,135,30-11-1991,24,176,73,DM/M C
20041859,Jacob Cawsey,765,05-07-1993,22,183,70,M C
20041963,Tae-Seong Kim,135,27-10-1993,22,178,69,M C
20041964,Tae-Woo Kim,135,30-03-1994,22,181,0,M C
20042321,Jung-Yeong Park,135,22-01-1993,23,178,76,D R
2004396,Lee Hendrie,765,18-05-1977,39,178,65,M RC
2004403,Emile Heskey,765,11-01-1978,38,186,93,S 
2004516,Ritchie Humphreys,765,30-11-1977,38,178,79,D/M LC
2004649,Jimmy Kelly,765,14-02-1973,43,178,80,M C
2004914,Steve Mildenhall,765,13-05-1978,38,194,90,GK 
2004968,Dave Morley,765,25-09-1977,38,186,84,D/DM RC
2005047,Kevin Nicholson,765,02-10-1980,35,178,73,D L
2005078,Matt Oakley,765,17-08-1977,38,178,70,D/M C
2005201,Kevin Pilkington,765,08-03-1974,42,185,87,GK 
2005322,Barry Richardson,765,05-08-1969,46,186,77,GK 
2005503,Steve Simonsen,765,03-04-1979,37,188,80,GK 
2005761,Billy Turley,765,15-07-1973,42,194,98,GK 
2005776,Mark Tyler,765,02-04-1977,39,181,84,GK 
2005781,Matthew Upson,765,18-04-1979,37,185,72,D C
2005829,Darren Ward,765,13-09-1978,37,191,92,D C
2005849,Andy Warrington,765,10-06-1976,40,193,83,GK 
2005875,Richie Wellens,765,26-03-1980,36,176,73,DM/M C
2019042,David Ball,765,14-12-1989,26,183,74,S C
2019100,Adam Clayton,765,14-01-1989,27,176,75,DM/M C
209092,Zois Galanopoulos,1435,17-03-1992,24,184,83,S C
209093,Liam Francis,1435,27-02-1995,21,178,84,AM/S C
209176,Daniel Solari,1435,15-02-1994,22,170,0,D C
209185,Nathan Konstandopoulos,1435,26-06-1996,20,178,0,M C
209192,Frank Marafioti,1435,14-06-1989,27,170,0,S 
209198,Toby Nelson,1435,04-02-1982,34,165,0,M C
209201,Stephen Maio,1435,14-11-1992,23,171,0,S 
209202,Peter Tirimacco,1435,05-07-1990,25,185,0,GK 
209217,Michael Papacharalambous,1435,29-09-1987,28,182,0,D C
209218,Chris Pepe,1435,05-05-1992,24,186,0,AM L
209219,Frank Violi,1435,23-01-1991,25,180,0,D RL
209220,Luke Klimek,1435,28-03-1989,27,172,72,M RLC
209226,Dan Eleckwachi,1435,24-09-1990,25,175,0,D RC
209227,Anthony Solagna,1435,10-02-1990,26,182,0,D C
209231,Stefan Forte,1435,27-09-1988,27,173,0,S 
209271,Anthony Taormina,1435,16-02-1991,25,183,0,M C
209275,Anthony Capaldi,1435,12-08-1986,29,173,70,GK 
209279,James Skeffington,1435,18-08-1987,28,174,0,M/AM L
209280,Johnny Mavromatis,1435,12-09-1991,24,163,62,M LC
209281,Nick Mavromatis,1435,12-04-1993,23,165,59,DM/M C
209298,Michael Mastropaolo,1435,13-09-1986,29,180,0,S 
209300,Mirza Sljivo,1435,05-05-1981,35,189,0,GK 
209842,Matt Cunnington,765,27-04-1995,21,174,66,D RL
209846,Oluseyi Obaye-Daley,765,23-09-1994,21,188,86,D C
209848,Will Nightingale,765,02-08-1995,20,186,79,D C
209851,Dan Sweeney,765,25-04-1994,22,191,84,M C
209852,Chace Jacquart,765,16-07-1995,20,163,60,M RC
209856,Tom Beere,765,27-01-1995,21,181,74,M RC
213197,Brian Jamba,1435,06-01-1996,20,166,69,D R
213437,Muhamed Chawk,1435,20-07-1994,21,187,84,AM/S RLC
213438,Dean Campelj,1435,08-04-1994,22,185,0,D C
213439,Liam Brian,1435,21-08-1995,20,183,81,M/AM C
213512,Solomon Yabio,1435,10-10-1996,19,168,0,S 
213577,Andrew Cartanos,1435,20-06-1994,22,175,0,M/AM LC
213630,Anthony Boras,1435,13-07-1993,22,178,0,D R
213745,Josh McMonagle-Ihasz,1435,14-03-1992,24,180,0,M C
213949,Jack Clisby,1435,16-02-1992,24,180,75,D LC
214041,Max Burgess,1435,16-01-1995,21,185,70,AM L
214097,Matko Budimir,1435,25-10-1993,22,187,0,D/DM/M RLC
214098,Anthony Giannopoulos,1435,19-11-1993,22,182,0,D/AM/S RL
214099,Baggio Yousif,1435,31-08-1994,21,174,0,AM/S RL
214100,James Karvelis,1435,18-02-1995,21,191,0,D RC
214154,Deang Aguek,1435,02-11-1993,22,187,0,S 
215313,Bradley Stout,1435,16-06-1994,22,186,86,GK 
215314,Jamie Saul,1435,14-09-1989,26,173,73,M C
215315,Michael Lee,765,31-10-1990,25,185,75,D/M C
215316,Nicholas Danicic,1435,02-04-1993,23,173,60,D/M C
215317,Scott Bow,1435,18-02-1990,26,168,0,D C
215318,Michael Weier,1435,27-01-1997,19,198,85,GK 
215319,Dylan Stubbs,1435,01-12-1992,23,173,0,D L
215320,Zachary Graveson,1435,16-03-1996,20,179,0,M R
215321,Gregory Warden,1435,08-11-1990,25,174,0,M C
215469,Josh Barnes,765,01-12-1997,18,196,0,GK 
215470,Kyron Stabana,765,27-08-1998,17,174,0,D R
215472,Alex Cover,765,11-09-1997,18,174,0,D C
215473,Jared Bird,765,09-03-1998,18,173,0,DM/M C
215474,James Carvell,765,25-10-1998,17,170,62,M C
215475,Ethan Wassall,765,18-08-1997,18,189,0,D C
215476,Tom Mellors,765,26-01-1998,18,184,0,S 
215477,Alex Babos,765,22-08-1998,17,186,0,S 
215478,Kellan Gordon,765,25-12-1997,18,184,0,AM/S R
215482,Jake Soutter,1435,11-05-1998,18,195,75,GK 
215486,James Difford,765,21-10-1997,18,174,70,S 
215488,Harvey Moss,765,05-07-1998,17,170,67,M/AM L
215489,Jake Andrews,765,14-10-1997,18,170,0,M C
215491,Charlie Harris,765,22-04-1998,18,174,70,M R
215492,Ashley Harper,765,06-05-1998,18,174,64,M/AM R
215496,Brad Coggins,765,06-01-1997,19,187,0,D C
215498,Matt Murfin,765,23-09-1996,19,172,0,M C
215499,Jack O'Brien,765,12-05-1997,19,183,0,D R
215500,Shay Allen,765,09-12-1996,19,183,0,M L
215502,Ben Fox,765,01-02-1998,18,177,0,M C
215503,Charlie Gatter,765,27-01-1998,18,186,0,D C
215505,Brad Smith,765,03-09-1997,18,185,0,D C
215506,Mirza Sedjic,765,01-11-1997,18,179,0,AM/S C
215507,Lewis Troke,765,07-10-1997,18,180,0,S 
215508,Marcus Dinanga,765,02-01-1998,18,175,0,AM/S RL
215510,Aaron Cunningham,765,03-02-1998,18,194,0,D C
215512,Dylan Elliott,765,20-09-1997,18,180,0,M C
215514,Fraser Briggs,765,26-10-1997,18,173,75,M C
215516,Adam Male,765,05-12-1997,18,184,0,D LC
215517,Nathaniel Skidmore,765,28-02-1998,18,181,0,M C
215518,Jack Turnbull,765,18-12-1997,18,179,0,D C
215520,Harry Tamplin,765,12-10-1997,18,184,0,D C
215522,Adam Page,765,30-05-1997,19,178,67,M/AM L
216324,Drew Lewis,765,09-04-1995,21,180,0,S 
216400,Jayden Barber,1435,21-10-1997,18,166,0,D L
216401,Antonee Burke,1435,08-11-1997,18,173,0,M C
216402,Cody Carroll,1435,23-02-1998,18,175,0,AM C
216403,Kristian Brymora,1435,23-10-1998,17,166,60,AM/S L
216404,Charlie Horsley,1435,27-01-1998,18,180,0,S 
23007082,Xu Qingshan,135,26-12-1986,29,189,85,AM/S R
23007301,Ahn Jung-Ryeok,135,06-10-1987,28,181,78,DM 
23024867,Jonathan Bliss,765,05-10-1990,25,175,60,S 
23024876,Thomas Smith,765,11-05-1990,26,185,78,S 
23024886,Robert Scott,765,07-12-1990,25,184,72,S 
23033146,Michael Wilson,765,14-10-1983,32,190,94,GK/S 
23033770,Kim Jun-Sik,135,15-08-1986,29,178,73,S 
23039671,Yoon Sung-Hui,135,24-02-1988,28,185,80,GK 
23041250,Tony Hamilton-Bram,765,29-03-1966,50,183,0,S 
23046426,Mike Hampshire,765,21-06-1989,27,183,80,AM/S C
23050450,Kang Su-Ho,135,04-06-1984,32,183,80,GK 
23050454,Seo Su-Jong,135,18-04-1987,29,170,63,AM RL
23052183,Park Chun-Yong,135,08-11-1988,27,187,80,S 
23055460,Kong Han-Bin,135,09-03-1986,30,175,68,DM C
23056108,Park Kang-Jin,135,09-08-1988,27,180,75,AM C
23078834,Park Chul-Woo,135,28-05-1988,28,185,76,D C
23084281,Bryan Soane,1435,11-07-1988,27,183,76,S 
23084343,Kim Seong-Kyu,135,01-01-1988,28,181,74,D C
23097313,Jamie Pitt,1435,11-05-1989,27,184,0,D C
23097314,Jun Jin,135,24-06-1986,30,180,78,S 
23100889,Matthew Paterson,765,14-10-1987,28,193,0,D C
23101354,Liam Brannan,765,19-10-1982,33,180,75,M C
23110781,Ham Hyeong-Kyu,135,05-05-1986,30,182,0,S 
23124140,Carlo Dilibero,765,06-03-1986,30,173,0,M C
23139372,Kim Jong-Oh,135,23-05-1988,28,182,70,DM/M C
23139373,Hyun Jong-Woon,135,31-10-1989,26,176,70,D/DM C
23141248,Lee Joon-Yeop,135,21-05-1990,26,183,83,AM/S C
23149604,Chang Jo-Woong,135,03-07-1993,22,168,60,S 
23151559,Tom Bolarinwa,765,21-01-1990,26,180,85,AM R
23160034,Scott Hooper,765,24-06-1983,33,183,0,M/AM R
23160072,Mark Vrijmoed,765,29-06-1978,38,165,0,D RC
23176567,Yeo Jee-Hoon,135,11-08-1992,23,175,70,D L
23177423,Kim Min-Ho,135,28-12-1991,24,182,74,S 
23178686,Song Ui-Young,135,08-11-1993,22,172,76,S 
23181141,Harry Salnikow,765,27-04-1995,21,178,64,S 
23196138,Alexander Stewart,765,03-10-1993,22,184,74,D C
23196244,Jordan Rhodes,765,25-01-1990,26,178,0,S 
23196274,Robert Bacon,765,05-02-1989,27,181,73,S 
23196748,Matthew Hoare,765,03-05-1995,21,180,72,DM C
23200169,Jamie George,765,05-11-1986,29,170,0,D/DM/M C
23200176,Matthew Stewart,1435,04-12-1994,21,190,0,GK 
23222368,Jang Hong-Won,135,21-05-1990,26,183,0,GK 
23222379,Kwon Da-Kyung,135,28-02-1990,26,189,0,S 
23250757,Kang Bong-Jun,135,11-06-1990,26,189,81,GK 
23258383,John Ramage,765,14-07-1991,24,193,0,D C
23258955,Jordan Brown,765,10-02-1987,29,188,0,S 
23258957,Craig Davies,765,22-07-1994,21,179,0,M/AM L
23259063,Adam Bailey,765,14-09-1982,33,182,0,S 
23259066,Chris Barnett,765,25-03-1994,22,191,0,D C
23259072,Paul Crompton,765,13-11-1992,23,177,0,S 
23259080,Jamie Green,765,27-08-1999,16,171,0,AM R
23259086,Rich Le-Gallez,765,02-09-1990,25,194,0,D C
23259117,Andrew Reeves,765,04-01-1995,21,185,0,GK 
23267877,Alex Becerra,1435,10-12-1991,24,165,0,D LC
23268055,Naeem Rahimi,1435,03-05-1994,22,172,0,M/AM C
23270197,Alando Atkinson,765,03-01-1995,21,182,0,S 
23275932,Shim Woon-Sub,135,24-02-1990,26,175,70,M L
23295721,James Devonshire,765,02-04-1988,28,183,0,GK 
23295727,Philip Bliss,765,03-06-1990,26,182,0,DM/M C
23308458,Lilley Nuñez,765,22-11-1995,20,191,76,D C
23308568,Seb Buddle,765,27-07-1999,16,180,65,AM C
23308581,Robbie Stamp,765,01-08-1999,16,175,68,S 
23323767,Gavin Fausset,765,19-07-1986,29,176,0,D L
23323772,Andrew Wylde,765,06-09-1986,29,183,80,D C
23323781,James Seddon,765,01-12-1998,17,184,0,GK 
23336801,Jeong Kwang-Sik,135,12-07-1985,30,179,74,S 
23348317,William Grierson,765,24-06-1999,17,186,0,D/WB RC
23349547,Park Chan-Jong,135,02-09-1989,26,182,75,S 
23358256,Gee Kyung-Hun,135,05-06-1990,26,184,77,M C
23391007,Son Yong-Chan,135,15-04-1991,25,184,75,D C
24019989,Tomi Juric,1435,22-07-1991,24,189,83,S 
24022358,Tomislav Mrcela,1435,01-10-1990,25,195,88,D LC
24023236,Joseph Konyit,1435,29-04-1992,24,183,83,D C
24026906,Anto Vujica,1435,14-03-1994,22,172,0,M L
24039626,Roko Strika,1435,12-02-1994,22,186,80,M C
24041791,Jun-Woo Lee,135,27-06-1993,23,180,76,DM/M C
24044898,Ivan Vujica,1435,20-04-1997,19,170,66,D L
24049389,Do-Hwan Kim,135,30-12-1991,24,181,75,M C
24052447,Deni Juric,1435,03-09-1997,18,184,0,S C
24052634,Hong-Sun Min,135,14-10-1992,23,180,0,DM/M C
24054254,Sung-Kyul Kim,135,20-07-1990,25,186,0,D L
24054543,Yoon-Min Shin,135,29-06-1993,23,173,68,D RL
25020503,Kang Min,135,07-06-1989,27,179,71,D C
25022647,Sam Conway,1435,20-07-1990,25,168,0,D L
25044890,Dae-Won Kim,135,24-04-1992,24,184,75,M/AM RL
27008024,Brent McGrath,1435,18-06-1991,25,187,80,S 
27102127,Ji Hun Oh,135,05-06-1993,23,182,71,D RL
28000415,Chris Herd,1435,04-04-1989,27,173,77,D/DM/M C
28000416,Shane Lowry,1435,12-06-1989,27,185,88,D LC
28000443,Jay Spearing,765,25-11-1988,27,168,71,DM/M C
28000444,Michael Burns,765,14-09-1988,27,178,73,M/AM LC
28000449,Dave Roberts,765,10-12-1988,27,183,81,GK 
28000462,Troy Archibald-Henville,765,04-10-1988,27,188,80,D C
28000463,David Button,765,27-02-1989,27,192,84,GK 
28000468,Joe Martin,765,29-11-1988,27,183,83,D L
28000475,Joel Byrom,765,14-09-1986,29,183,78,M LC
28000479,Frank Fielding,765,04-04-1988,28,186,77,GK 
28000480,Rostyn Griffiths,1435,10-03-1988,28,187,86,DM/M C
28000483,Andy Haworth,765,28-11-1988,27,181,75,M/AM RL
28000495,Dean Winnard,765,20-08-1989,26,176,65,D RLC
28000593,Lucas Akins,765,25-02-1989,27,181,79,WB/M/AM R
28000602,Simon Eastwood,765,26-06-1989,27,188,89,GK 
28000605,Joe Skarz,765,13-07-1989,26,183,75,D L
28000902,Ben Amos,765,10-04-1990,26,191,76,GK 
28000906,Tom Cleverley,765,12-08-1989,26,175,67,M C
28000909,Matty James,765,22-07-1991,24,178,74,M C
28002729,Rob Sinclair,765,29-08-1989,26,178,77,DM/M/AM RC
28002791,James Jennings,765,02-09-1987,28,178,78,D L
28002846,Curtis Obeng,765,14-02-1989,27,173,67,D R
28002952,Gary Woods,765,01-10-1990,25,185,77,GK 
28003213,Joe Bennett,765,28-03-1990,26,178,75,D/WB L
28003217,John Johnson,765,16-09-1988,27,183,77,D RC
28003472,Darren Lough,765,23-09-1989,26,177,79,D LC
28003598,Chris Dunn,765,23-10-1987,28,199,88,GK 
28003601,Danny Green,765,09-07-1988,27,176,83,M/AM R
28003785,Shaun Beeley,765,21-11-1988,27,178,72,D/WB R
28003787,Marcus Holness,765,08-12-1988,27,183,78,D C
28003789,Deane Smalley,765,05-09-1988,27,187,90,M/AM/S RLC
28003939,Reuben Reid,765,25-07-1988,27,183,94,S 
28004098,Jonathan Page,765,08-02-1990,26,186,79,D RC
28004100,Joel Ward,765,29-10-1989,26,188,83,D RL
28004400,Tom Hateley,765,12-09-1989,26,180,73,DM/M C
28004617,Ryan Taylor,765,04-05-1988,28,188,69,S 
28005189,Joseph Mills,765,30-10-1989,26,175,70,D/M L
28005480,Jimmy Phillips,765,20-09-1989,26,171,70,M/AM L
28005566,Jack Colback,765,24-10-1989,26,176,73,DM/M C
28005567,Jordan Cook,765,20-03-1990,26,176,78,AM/S RL
28005568,Jordan Henderson,765,17-06-1990,26,183,67,DM/M C
28005570,Michael Kay,765,12-09-1989,26,185,75,D RC
28005572,Nathan Luscombe,765,06-11-1989,26,173,84,AM LC
28005574,Martyn Waghorn,765,23-01-1990,26,176,83,S RLC
28005828,Jake Livermore,765,14-11-1989,26,180,73,DM/M C
28005834,Andros Townsend,765,16-07-1991,24,178,75,M/AM RL
28005949,Aaron Cresswell,765,15-12-1989,26,170,66,D L
28005951,Terry Gornell,765,16-12-1989,26,181,78,S C
28006083,Dale Bennett,765,06-01-1990,26,181,79,D/WB RC
28006091,Lewis Young,765,27-09-1989,26,176,61,M/AM R
28006156,Joss Labadie,765,31-08-1990,25,188,89,DM/M C
28006276,Bondz N'Gala,765,13-09-1989,26,190,90,D C
28006277,Junior Stanislas,765,26-11-1989,26,183,77,M/AM RL
28006280,Freddie Sears,765,27-11-1989,26,173,64,M/AM/S RLC
28006282,Jordan Spence,765,24-05-1990,26,188,79,D RC
28006430,Lee Collins,765,28-09-1988,27,186,69,D/DM RC
28006433,Elliott Bennett,765,18-12-1988,27,178,73,M/AM RC
28006553,Craig Alcock,765,08-12-1987,28,173,70,D RLC
28009438,Scott Boden,765,19-12-1989,26,181,70,S 
28009441,Kyle Walker,765,28-05-1990,26,183,74,D/WB R
28009599,Lloyd Saxton,765,18-04-1990,26,190,88,GK 
28009649,Medy Elito,765,20-03-1990,26,182,72,M/AM RLC
28009753,Lee Brown,765,10-08-1990,25,183,79,D/WB L
28009754,Chris Arthur,765,25-01-1990,26,178,77,D L
28009776,Andreas Arestidou,765,06-12-1989,26,184,80,GK 
28010312,Jack Rodwell,765,11-03-1991,25,188,80,DM/M C
28010313,Jonathan Obika,765,12-09-1990,25,183,77,S 
28010314,Calum Butcher,765,26-02-1991,25,186,82,DM/M C
28010315,Ryan Mason,765,13-06-1991,25,175,71,M/AM C
28010402,Wes Foderingham,765,14-01-1991,25,186,75,GK 
28010428,Dean Parrett,765,16-11-1991,24,177,76,M C
28010491,Danny Welbeck,765,26-11-1990,25,185,73,AM/S RL
28010492,Nicky Ajose,765,07-10-1991,24,173,78,AM/S RL
28010535,Nathan Delfouneso,765,02-02-1991,25,186,78,S 
28010572,Jay Emmanuel-Thomas,765,27-12-1990,25,191,85,AM RLC
28010573,Sanchez Watt,765,14-02-1991,25,181,77,AM RL
28010835,Martin Kelly,765,27-04-1990,26,191,78,D RC
28011179,Richard Smallwood,765,29-12-1990,25,181,77,DM/M C
28011271,Aaron Wildig,765,15-04-1992,24,176,71,M/AM C
28011345,Jake Kean,765,04-02-1991,25,196,94,GK 
28011346,Jordon Mutch,765,02-12-1991,24,183,81,M C
28011399,Nathan Eccleston,765,30-12-1990,25,178,75,AM RL
28011400,Declan Rudd,765,16-01-1991,25,191,85,GK 
28011401,Adam Smith,765,29-04-1991,25,180,79,D R
28011526,Luke Ayling,765,25-08-1991,24,185,68,D R
28011527,Craig Eastmond,765,09-12-1990,25,173,75,DM/M C
28011689,Rob Lainton,765,12-10-1989,26,188,79,GK 
28011776,Jonjo Shelvey,765,27-02-1992,24,185,83,M C
28012437,Ryan Donaldson,765,01-05-1991,25,183,83,M/AM RLC
28012659,Jacob Mellis,765,08-01-1991,25,182,82,M/AM C
28012757,Andre Blackman,765,10-11-1990,25,181,76,D/WB/M/AM L
28013197,Danny Ireland,1435,30-09-1990,25,194,94,GK 
28013681,Korey Smith,765,31-01-1991,25,183,78,M C
28014634,Steve Cook,765,19-04-1991,25,186,82,D RC
28014718,Andy Rose,765,13-02-1990,26,188,78,DM/M C
28015696,Colin Daniel,765,15-02-1988,28,180,73,M/AM RL
28016057,Ashley Barnes,765,30-10-1989,26,186,77,S L
28016120,Ross Stearn,765,17-09-1990,25,173,70,AM RL
28016123,Marlon Jackson,765,06-12-1990,25,188,81,AM/S R
28016126,Luke Wilkinson,765,27-09-1990,25,188,74,D C
28016129,Luke O'Neill,765,20-08-1991,24,183,72,D R
28016155,Tom Eastman,765,21-10-1991,24,191,88,D C
28016161,Lee Kang Ho,135,02-09-1990,25,186,0,GK 
28016186,Charlie Clough,765,03-09-1990,25,188,79,D C
28016192,Daniel Leadbitter,765,07-10-1990,25,183,70,D/WB R
28016194,James Tavernier,765,31-10-1991,24,182,75,D/WB R
28016309,Kyle Bartley,765,22-05-1991,25,194,94,D C
28016310,Chris Basham,765,20-07-1988,27,181,80,D C
28016318,Aaron Mooy,1435,15-09-1990,25,181,69,M/AM C
28016320,Chris Stokes,765,08-03-1991,25,185,83,D LC
28016322,Danny Ward,765,09-12-1990,25,180,88,AM/S LC
28016410,Jose Baxter,765,07-02-1992,24,178,74,M/AM C
28016429,Tom McCready,765,07-06-1991,25,183,75,D/M RC
28016434,Danny Redmond,765,02-03-1991,25,168,67,M/AM LC
28016438,James Wallace,765,19-12-1991,24,180,84,DM/M C
28016526,David Amoo,765,23-04-1991,25,178,77,AM/S R
28016531,Scott Wootton,765,12-09-1991,24,186,83,D RC
28016571,Cameron Stewart,765,08-04-1991,25,172,72,AM RL
28016770,Ashley Corker,765,18-09-1990,25,178,0,D L
28016773,Gary Martin,765,10-10-1990,25,180,74,AM/S L
28016858,Andreas Govas,1435,21-07-1989,26,182,78,M/AM RC
28016862,Marlon Pack,765,25-03-1991,25,188,74,DM/M C
28016965,Dong-Won Ji,135,28-05-1991,25,187,77,AM/S LC
28016966,Clovis Kamdjo,765,15-12-1990,25,181,78,DM/M C
28016967,Kim Won-Sik,135,05-11-1991,24,185,75,D/DM/M C
28016969,Nam Tae-Hee,135,03-07-1991,24,174,72,AM RC
28017005,Liam Noble,765,08-05-1991,25,173,66,M/AM C
28017048,Tom Mellor,765,13-08-1990,25,183,75,M/AM L
28017071,Chris Anderson,765,02-10-1990,25,178,71,M C
28017075,Wes Fletcher,765,28-02-1991,25,181,84,S 
28017076,Alex-Ray Harvey,765,04-04-1991,25,171,60,M LC
28017217,Angelo Balanta,765,01-07-1990,26,179,75,AM RLC
28017257,Oscar Gobern,765,26-01-1991,25,191,77,M LC
28017279,Danny Batth,765,21-09-1990,25,191,85,D C
28017280,Kyle Bennett,765,09-09-1990,25,166,62,AM RLC
28017281,David Davis,765,20-02-1991,25,173,78,DM/M C
28017284,Ashley Hemmings,765,03-03-1991,25,170,73,M/AM/S RL
28017285,Scott Malone,765,25-03-1991,25,189,75,D L
28017287,Sam Winnall,765,19-01-1991,25,181,72,S 
28017377,Andy Cook,765,18-10-1990,25,186,72,S 
28017434,Ben Marshall,765,29-03-1991,25,183,73,D/M/AM RLC
28017439,Matt Tootle,765,11-10-1990,25,173,77,D/WB R
28017458,Robert Clark,765,30-04-1991,25,171,75,DM/M C
28017523,Jack Hunt,765,06-12-1990,25,175,71,D/WB R
28017527,Liam Ridehalgh,765,20-04-1991,25,178,73,D LC
28017552,Jason Shade,1435,11-11-1989,26,178,0,D C
28018180,Nathan Baker,765,23-04-1991,25,191,81,D LC
28018210,Ben Griffiths,765,21-09-1990,25,176,67,D L
28018307,Brent Griffiths,1435,24-03-1990,26,185,80,D/WB LC
28018322,Frank Nouble,765,24-09-1991,24,191,83,AM/S L
28018529,Matt Godden,765,29-07-1991,24,186,78,S 
28018566,Jeff Henderson,765,19-12-1991,24,186,77,D C
28018604,Nat Wedderburn,765,30-06-1991,25,194,85,D/DM/M LC
28018613,Kieran Trippier,765,19-09-1990,25,178,70,D R
28018614,Jack Redshaw,765,20-11-1990,25,168,64,S C
28018708,Callum McManaman,765,25-04-1991,25,175,72,AM RL
28018710,Jordan Mustoe,765,28-01-1991,25,176,77,D L
28018766,Lateef Elford-Alliyu,765,01-06-1992,24,176,71,S 
28018767,Mark Halstead,765,17-09-1990,25,191,89,GK 
28018779,Antonio German,765,26-12-1991,24,185,78,AM/S R
28018791,Gary Gardner,765,29-06-1992,24,188,82,M C
28018797,Marvin Sordell,765,17-02-1991,25,178,80,S 
28018799,Ross Jenkins,765,09-11-1990,25,181,81,DM/M C
28018844,Benik Afobe,765,12-02-1993,23,183,79,AM/S C
28018845,Chuks Aneke,765,03-07-1993,22,188,93,M/AM C
28018850,Roarie Deacon,765,12-10-1991,24,170,64,AM RLC
28018856,Nico Yennaris,765,23-05-1993,23,170,70,D/DM RC
28019285,Reece Brown,765,01-11-1991,24,191,79,D/WB RC
28019658,Angus MacDonald,765,15-10-1992,23,191,70,D C
